TERM-2
  1 -.7782138050627530
  2 -.7782138050627530
  3 -.7782138050627530
  4 -.7782138050627530
  5 -.7782138050627530
  6 -.7782138050627530
TERM-02
  1 2 .1693146077270883E-01
  1 3 .3119034693434230
  1 4 .1384766966162972E-01
  1 5 .3119034693434230
  1 6 -.6756873390411540E-01
  2 1 .1693146077270883E-01
  2 3 .3119034693434230
  2 4 .1693146077270883E-01
  2 5 -.6020677975388311E-01
  2 6 .3119034693434230
  3 1 .3119034693434230
  3 2 .3119034693434230
  3 4 -.6756873390411540E-01
  3 5 .1693146077270883E-01
  3 6 .1384766966162972E-01
  4 1 .1384766966162972E-01
  4 2 .1693146077270883E-01
  4 3 -.6756873390411540E-01
  4 5 .3119034693434230
  4 6 .3119034693434230
  5 1 .3119034693434230
  5 2 -.6020677975388311E-01
  5 3 .1693146077270883E-01
  5 4 .3119034693434230
  5 6 .1693146077270883E-01
  6 1 -.6756873390411540E-01
  6 2 .3119034693434230
  6 3 .1384766966162972E-01
  6 4 .3119034693434230
  6 5 .1693146077270883E-01
TERM-uu
  1 2 .2834971979035307E-01
  1 3 -.1458246158138730
  1 5 -.1458246158138730
  1 6 .3266037781070237E-01
  2 1 .2834971979035307E-01
  2 3 -.1458246158138730
  2 4 .2834971979035307E-01
  2 5 .7715763115371364E-01
  2 6 -.1458246158138730
  3 1 -.1458246158138730
  3 2 -.1458246158138730
  3 4 .3266037781070237E-01
  3 5 .2834971979035307E-01
  4 2 .2834971979035307E-01
  4 3 .3266037781070237E-01
  4 5 -.1458246158138730
  4 6 -.1458246158138730
  5 1 -.1458246158138730
  5 2 .7715763115371364E-01
  5 3 .2834971979035307E-01
  5 4 -.1458246158138730
  5 6 .2834971979035307E-01
  6 1 .3266037781070237E-01
  6 2 -.1458246158138730
  6 4 -.1458246158138730
  6 5 .2834971979035307E-01
TERM-ud
  1 2 -.3496092931066725E-01
  1 3 -.1660264549060960
  1 5 -.1660264549060960
  1 6 .3761465838052466E-01
  2 1 -.3496092931066725E-01
  2 3 -.1660264549060960
  2 4 -.3496092931066725E-01
  2 5 -.1347329611880990E-01
  2 6 -.1660264549060960
  3 1 -.1660264549060960
  3 2 -.1660264549060960
  3 4 .3761465838052466E-01
  3 5 -.3496092931066725E-01
  4 2 -.3496092931066725E-01
  4 3 .3761465838052466E-01
  4 5 -.1660264549060960
  4 6 -.1660264549060960
  5 1 -.1660264549060960
  5 2 -.1347329611880990E-01
  5 3 -.3496092931066725E-01
  5 4 -.1660264549060960
  5 6 -.3496092931066725E-01
  6 1 .3761465838052466E-01
  6 2 -.1660264549060960
  6 4 -.1660264549060960
  6 5 -.3496092931066725E-01
TERM-du
  1 2 -.3496092931066725E-01
  1 3 -.1660264549060960
  1 5 -.1660264549060960
  1 6 .3761465838052466E-01
  2 1 -.3496092931066725E-01
  2 3 -.1660264549060960
  2 4 -.3496092931066725E-01
  2 5 -.1347329611880990E-01
  2 6 -.1660264549060960
  3 1 -.1660264549060960
  3 2 -.1660264549060960
  3 4 .3761465838052466E-01
  3 5 -.3496092931066725E-01
  4 2 -.3496092931066725E-01
  4 3 .3761465838052466E-01
  4 5 -.1660264549060960
  4 6 -.1660264549060960
  5 1 -.1660264549060960
  5 2 -.1347329611880990E-01
  5 3 -.3496092931066725E-01
  5 4 -.1660264549060960
  5 6 -.3496092931066725E-01
  6 1 .3761465838052466E-01
  6 2 -.1660264549060960
  6 4 -.1660264549060960
  6 5 -.3496092931066725E-01
TERM-dd
  1 2 .2834971979035307E-01
  1 3 -.1458246158138730
  1 5 -.1458246158138730
  1 6 .3266037781070237E-01
  2 1 .2834971979035307E-01
  2 3 -.1458246158138730
  2 4 .2834971979035307E-01
  2 5 .7715763115371364E-01
  2 6 -.1458246158138730
  3 1 -.1458246158138730
  3 2 -.1458246158138730
  3 4 .3266037781070237E-01
  3 5 .2834971979035307E-01
  4 2 .2834971979035307E-01
  4 3 .3266037781070237E-01
  4 5 -.1458246158138730
  4 6 -.1458246158138730
  5 1 -.1458246158138730
  5 2 .7715763115371364E-01
  5 3 .2834971979035307E-01
  5 4 -.1458246158138730
  5 6 .2834971979035307E-01
  6 1 .3266037781070237E-01
  6 2 -.1458246158138730
  6 4 -.1458246158138730
  6 5 .2834971979035307E-01
TERM-20
  1 2 .1693146077270883E-01
  1 3 .3119034693434230
  1 4 .1384766966162972E-01
  1 5 .3119034693434230
  1 6 -.6756873390411540E-01
  2 1 .1693146077270883E-01
  2 3 .3119034693434230
  2 4 .1693146077270883E-01
  2 5 -.6020677975388311E-01
  2 6 .3119034693434230
  3 1 .3119034693434230
  3 2 .3119034693434230
  3 4 -.6756873390411540E-01
  3 5 .1693146077270883E-01
  3 6 .1384766966162972E-01
  4 1 .1384766966162972E-01
  4 2 .1693146077270883E-01
  4 3 -.6756873390411540E-01
  4 5 .3119034693434230
  4 6 .3119034693434230
  5 1 .3119034693434230
  5 2 -.6020677975388311E-01
  5 3 .1693146077270883E-01
  5 4 .3119034693434230
  5 6 .1693146077270883E-01
  6 1 -.6756873390411540E-01
  6 2 .3119034693434230
  6 3 .1384766966162972E-01
  6 4 .3119034693434230
  6 5 .1693146077270883E-01
