1.000000000000000 1 2 3 4 5 6 7 8 9 10
-.7333851800168695E-01 1 2 3 4 5 6 7 8 11 12
-.6584751528285483E-01 1 2 3 4 5 6 9 10 13 14
.4324263535429786E-01 1 2 3 4 5 6 8 9 11 14
.4324263535429786E-01 1 2 3 4 5 6 7 10 12 13
-.2738304516790252E-01 1 2 3 4 5 7 8 10 12 15
-.2738304516790252E-01 1 2 3 4 6 7 8 9 11 16
