TERM-2
  1 -4.2181051779490257
  2 -4.2181051779490257
  3 -4.2181051779490257
  4 -4.2181051779490257
  5 -4.2181051779490257
  6 -4.2181051779490257
  7 -4.2181051779490257
  8 -4.2181051779490257
  9 -4.2181051779490257
  10 -4.2181051779490257
  11 -4.2181051779490257
  12 -4.2181051779490257
  13 -4.2181051779490257
  14 -4.2181051779490257
  15 -4.2181051779490257
  16 -4.2181051779490257
  17 -4.2181051779490257
  18 -4.2181051779490257
TERM-02
  1 2 -0.64702035217105200E-001
  1 3 0.97140924093747968E-002
  1 4 -0.53867054217828475E-001
  1 5 0.97140924093747968E-002
  1 6 -0.64702035217105200E-001
  1 7 -0.64702035217105200E-001
  1 8 0.11991011152293805
  1 9 0.17637556988473080E-001
  1 10 0.97140924093747968E-002
  1 11 0.17637556988473080E-001
  1 12 0.11991011152293805
  1 13 0.97140924093747968E-002
  1 14 0.17637556988473080E-001
  1 15 0.11991011152293805
  1 16 -0.64702035217105200E-001
  1 17 0.11991011152293805
  1 18 0.17637556988473080E-001
  2 1 -0.64702035217105200E-001
  2 3 -0.64702035217105200E-001
  2 4 0.97140924093747968E-002
  2 5 -0.53867054217828475E-001
  2 6 0.97140924093747968E-002
  2 7 0.11991011152293805
  2 8 -0.64702035217105200E-001
  2 9 0.11991011152293805
  2 10 0.17637556988473080E-001
  2 11 0.97140924093747968E-002
  2 12 0.17637556988473080E-001
  2 13 0.17637556988473080E-001
  2 14 0.97140924093747968E-002
  2 15 0.17637556988473080E-001
  2 16 0.11991011152293805
  2 17 -0.64702035217105200E-001
  2 18 0.11991011152293805
  3 1 0.97140924093747968E-002
  3 2 -0.64702035217105200E-001
  3 4 -0.64702035217105200E-001
  3 5 0.97140924093747968E-002
  3 6 -0.53867054217828475E-001
  3 7 0.17637556988473080E-001
  3 8 0.11991011152293805
  3 9 -0.64702035217105200E-001
  3 10 0.11991011152293805
  3 11 0.17637556988473080E-001
  3 12 0.97140924093747968E-002
  3 13 0.11991011152293805
  3 14 0.17637556988473080E-001
  3 15 0.97140924093747968E-002
  3 16 0.17637556988473080E-001
  3 17 0.11991011152293805
  3 18 -0.64702035217105200E-001
  4 1 -0.53867054217828475E-001
  4 2 0.97140924093747968E-002
  4 3 -0.64702035217105200E-001
  4 5 -0.64702035217105200E-001
  4 6 0.97140924093747968E-002
  4 7 0.97140924093747968E-002
  4 8 0.17637556988473080E-001
  4 9 0.11991011152293805
  4 10 -0.64702035217105200E-001
  4 11 0.11991011152293805
  4 12 0.17637556988473080E-001
  4 13 -0.64702035217105200E-001
  4 14 0.11991011152293805
  4 15 0.17637556988473080E-001
  4 16 0.97140924093747968E-002
  4 17 0.17637556988473080E-001
  4 18 0.11991011152293805
  5 1 0.97140924093747968E-002
  5 2 -0.53867054217828475E-001
  5 3 0.97140924093747968E-002
  5 4 -0.64702035217105200E-001
  5 6 -0.64702035217105200E-001
  5 7 0.17637556988473080E-001
  5 8 0.97140924093747968E-002
  5 9 0.17637556988473080E-001
  5 10 0.11991011152293805
  5 11 -0.64702035217105200E-001
  5 12 0.11991011152293805
  5 13 0.11991011152293805
  5 14 -0.64702035217105200E-001
  5 15 0.11991011152293805
  5 16 0.17637556988473080E-001
  5 17 0.97140924093747968E-002
  5 18 0.17637556988473080E-001
  6 1 -0.64702035217105200E-001
  6 2 0.97140924093747968E-002
  6 3 -0.53867054217828475E-001
  6 4 0.97140924093747968E-002
  6 5 -0.64702035217105200E-001
  6 7 0.11991011152293805
  6 8 0.17637556988473080E-001
  6 9 0.97140924093747968E-002
  6 10 0.17637556988473080E-001
