1.000000000000000 1 2 3 4 5 6 7 8 9 10
-.4590415069212193E-01 1 2 3 4 5 6 7 8 11 12
-.4857015774461911E-01 1 2 3 4 5 6 9 10 13 14
.3194254120242300E-01 1 2 3 4 5 6 8 9 11 14
.3194254120242300E-01 1 2 3 4 5 6 7 10 12 13
