TERM-2
  1 32.023220874542318
  2 14.530609834384727
  3 28.894879853513817
  4 11.175330374509850
  5 -30.056690214126000
  6 17.991208926231433
  7 21.881592625309089
TERM-02
  1 2 2.6088115341968940
  1 3 7.2492221562203305
  1 4 1.9349963538140837
  1 5 -21.722836403399885
  1 6 4.1016407943834130
  1 7 4.7232226267572477
  2 1 2.6422356223698817
  2 3 1.1056154499602353
  2 4 -3.6252153867064414
  2 5 -28.410592980470650
  2 6 -2.0403078857373265
  2 7 -1.5479744370001622
  3 1 7.2814550845032242
  3 2 0.87227890013396625
  3 5 -21.282675173085440
  3 6 2.9699454410624258
  3 7 2.9548632450016847
  4 1 2.1599678052885030
  4 2 -3.7641785509693744
  4 5 -28.666206207650244
  4 6 -2.4738699211662016
  4 7 -1.9707503593956968
  5 1 -21.876854658114230
  5 2 -17.154597129714038
  5 3 -13.443658997119380
  5 4 -13.617933240142877
  5 6 -23.331973033889831
  5 7 -24.624388646992234
  6 1 4.0744475923696823
  6 2 -2.1269752206643604
  6 3 2.5381473117258051
  6 4 -2.5347474312509943
  6 5 -26.578477035262939
  6 7 0.67553246454835486E-001
  7 1 4.7601332492335899
  7 2 -1.5806448275205844
  7 3 3.4162358781799114
  7 4 -1.7776953332308469
  7 5 -24.642195029826823
  7 6 0.11352076467065640
TERM-uu
  1 2 -7.7936664500493826
  1 3 -32.158541366161714
  1 4 -4.1696852363581343
  1 5 83.826609307926375
  1 6 -15.388111143078866
  1 7 -19.966417070639562
  2 1 -7.7936664500493826
  2 3 -1.1624934963217999
  2 4 26.267057685968624
  2 5 115.19837872799300
  2 6 15.595759069778440
  2 7 11.178462148524995
  3 1 -32.158541366161714
  3 2 -1.1624934963217999
  3 5 88.638106528122833
  3 6 -8.7645417208150018
  3 7 -13.496780047540074
  4 1 -4.1696852363581343
  4 2 26.267057685968624
  4 5 -20.140588115248093
  4 6 18.990655692112973
  4 7 14.353873478713389
  5 1 83.826609307926375
  5 2 115.19837872799300
  5 3 88.638106528122833
  5 4 -20.140588115248093
  5 6 107.20810693396703
  5 7 102.04801650119057
  6 1 -15.388111143078866
  6 2 15.595759069778440
  6 3 -8.7645417208150018
  6 4 18.990655692112973
  6 5 107.20810693396703
  6 7 3.3263851729179721
  7 1 -19.966417070639562
  7 2 11.178462148524995
  7 3 -13.496780047540074
  7 4 14.353873478713389
  7 5 102.04801650119057
  7 6 3.3263851729179721
TERM-ud
  1 2 5.1632424020432177
  1 3 24.872463182186127
  1 4 2.1114699536315329
  1 5 -61.888526161035877
