   1   3   6   7  10  12         0.100000E+01     -0.645755E+01      0.199625E-01
   2   4   5   8   9  11        -0.100000E+01     -0.645755E+01      0.199625E-01
   2   3   5   8   9  12         0.441241E+00     -0.645629E+01      0.452485E-01
   1   4   5   8  10  11         0.441241E+00     -0.645629E+01      0.452485E-01
   2   4   5   7  10  11         0.441241E+00     -0.645629E+01      0.452485E-01
   2   3   6   8   9  11         0.441241E+00     -0.645629E+01      0.452485E-01
   1   4   6   7  10  11        -0.441241E+00     -0.645629E+01      0.452485E-01
   2   3   6   7   9  12        -0.441241E+00     -0.645629E+01      0.452485E-01
   1   3   6   8   9  12        -0.441241E+00     -0.645629E+01      0.452485E-01
   1   4   5   7  10  12        -0.441241E+00     -0.645629E+01      0.452485E-01
   2   3   5   7  10  12        -0.440948E+00     -0.645633E+01      0.453221E-01
   1   3   6   8  10  11        -0.440948E+00     -0.645633E+01      0.453221E-01
   1   4   6   8   9  11         0.440948E+00     -0.645633E+01      0.453221E-01
   2   4   5   7   9  12         0.440948E+00     -0.645633E+01      0.453221E-01
   1   2   3   6   7  12        -0.423542E+00     -0.645785E+01      0.440787E-01
   1   3   6   7   8  12        -0.423542E+00     -0.645785E+01      0.440787E-01
   1   2   4   5   8  11        -0.423542E+00     -0.645785E+01      0.440787E-01
   2   4   5   7   8  11        -0.423542E+00     -0.645785E+01      0.440787E-01
   1   6   7  10  11  12        -0.423542E+00     -0.645785E+01      0.440787E-01
   1   5   6   7  10  12        -0.423542E+00     -0.645785E+01      0.440787E-01
   2   5   8   9  11  12        -0.423542E+00     -0.645785E+01      0.440787E-01
   2   5   6   8   9  11        -0.423542E+00     -0.645785E+01      0.440787E-01
   2   3   4   5   8   9        -0.423653E+00     -0.645757E+01      0.440751E-01
   2   3   4   8   9  11        -0.423653E+00     -0.645757E+01      0.440751E-01
   1   3   4   6   7  10        -0.423653E+00     -0.645757E+01      0.440751E-01
   1   3   4   7  10  12        -0.423653E+00     -0.645757E+01      0.440751E-01
   2   4   5   9  10  11        -0.423653E+00     -0.645757E+01      0.440751E-01
   4   5   8   9  10  11        -0.423653E+00     -0.645757E+01      0.440751E-01
   1   3   6   9  10  12        -0.423653E+00     -0.645757E+01      0.440751E-01
   3   6   7   9  10  12        -0.423653E+00     -0.645757E+01      0.440751E-01
   1   2   3   7  10  12         0.423238E+00     -0.645802E+01      0.441296E-01
   1   3   6  10  11  12         0.423238E+00     -0.645802E+01      0.441296E-01
   1   3   6   7   8  10         0.423238E+00     -0.645802E+01      0.441296E-01
   3   5   6   7  10  12         0.423238E+00     -0.645802E+01      0.441296E-01
   1   2   4   8   9  11         0.423238E+00     -0.645802E+01      0.441296E-01
   2   4   5   9  11  12         0.423238E+00     -0.645802E+01      0.441296E-01
   2   4   5   7   8   9         0.423238E+00     -0.645802E+01      0.441296E-01
   4   5   6   8   9  11         0.423238E+00     -0.645802E+01      0.441296E-01
   1   2   3   4   7   8        -0.349757E+00     -0.645379E+01      0.386195E-01
   5   6   9  10  11  12        -0.349757E+00     -0.645379E+01      0.386195E-01
   1   2   3   7   8  12        -0.280287E+00     -0.645694E+01      0.586312E-01
   1   2   3   6   7   8         0.280287E+00     -0.645694E+01      0.586312E-01
   1   2   4   7   8  11         0.280287E+00     -0.645694E+01      0.586312E-01
   1   2   4   5   7   8        -0.280287E+00     -0.645694E+01      0.586312E-01
   1   5   6  10  11  12        -0.280287E+00     -0.645694E+01      0.586312E-01
   2   5   6   9  11  12         0.280287E+00     -0.645694E+01      0.586312E-01
   5   6   7  10  11  12         0.280287E+00     -0.645694E+01      0.586312E-01
   5   6   8   9  11  12        -0.280287E+00     -0.645694E+01      0.586312E-01
   1   2   3   4   7  12         0.281221E+00     -0.645447E+01      0.584372E-01
   1   3   4   6   7   8         0.281221E+00     -0.645447E+01      0.584372E-01
   1   6   9  10  11  12         0.281221E+00     -0.645447E+01      0.584372E-01
   1   2   3   4   8  11        -0.281221E+00     -0.645447E+01      0.584372E-01
   5   6   7   9  10  12         0.281221E+00     -0.645447E+01      0.584372E-01
   2   3   4   5   7   8        -0.281221E+00     -0.645447E+01      0.584372E-01
   1   2   3   4   7  10         0.280292E+00     -0.645678E+01      0.586749E-01
   1   3   4   7   8  10        -0.280292E+00     -0.645678E+01      0.586749E-01
   2   5   9  10  11  12        -0.281221E+00     -0.645447E+01      0.584372E-01
   5   6   8   9  10  11        -0.281221E+00     -0.645447E+01      0.584372E-01
   3   5   6   9  10  12        -0.280292E+00     -0.645678E+01      0.586749E-01
   1   2   3   4   8   9        -0.280292E+00     -0.645678E+01      0.586749E-01
   3   6   9  10  11  12         0.280292E+00     -0.645678E+01      0.586749E-01
   2   3   4   7   8   9         0.280292E+00     -0.645678E+01      0.586749E-01
   4   5   6   9  10  11         0.280292E+00     -0.645678E+01      0.586749E-01
   4   5   9  10  11  12        -0.280292E+00     -0.645678E+01      0.586749E-01
   1   4   5  10  11  12        -0.271167E+00     -0.645743E+01      0.615176E-01
   1   2   3   8   9  12        -0.271167E+00     -0.645743E+01      0.615176E-01
   4   5   6   7  10  11        -0.271167E+00     -0.645743E+01      0.615176E-01
   2   3   6   7   8   9        -0.271167E+00     -0.645743E+01      0.615176E-01
   2   3   6   9  11  12        -0.271167E+00     -0.645743E+01      0.615176E-01
   1   2   4   7  10  11        -0.271167E+00     -0.645743E+01      0.615176E-01
   3   5   6   8   9  12        -0.271167E+00     -0.645743E+01      0.615176E-01
