-1.000000000000000 1 2 3 4 5 6 7 8 9 10 11 12 13 14
.1190670290384560 1 2 3 4 5 6 7 8 9 10 11 12 15 16
.9663477507066633E-01 1 2 3 4 5 6 7 8 9 10 13 14 17 18
-.7160709967936918E-01 1 2 3 4 5 6 7 8 9 10 12 13 15 18
-.7160709967936918E-01 1 2 3 4 5 6 7 8 9 10 11 14 16 17
.1857952016737369E-01 1 2 3 4 5 6 7 8 9 10 11 13 16 18
.1857952016737369E-01 1 2 3 4 5 6 7 8 9 10 12 14 15 17
