 # List of sign-inconsistent amplitudes in the trial wave function.
 # (Det. Index, FCI Amp., Trial Wfn. Amp., Occupation Numbers ...)

  38665  5.06563101914E-03 -4.80189835721E-04    1  2  3  6 10 12 13 14 15 17
  38666  5.06562938886E-03 -4.80190653087E-04    4  5  7  8  9 12 15 18 19 20
  38667 -5.06562577956E-03  4.80189835721E-04    1  2  4  5  9 11 13 14 16 18
  38668 -5.06562414927E-03  4.80190653087E-04    3  6  7  8 10 11 16 17 19 20
  38669  5.06562339463E-03 -4.80165171050E-04    1  2  5 10 11 14 15 17 18 20
  38670 -5.06562187929E-03  4.80165171050E-04    1  2  6  9 12 13 16 17 18 19
  38671  5.06562136922E-03 -4.80345258620E-04    3  4  5  7  8 10 12 13 16 19
  38672 -5.06561985387E-03  4.80345258620E-04    3  4  6  7  8  9 11 14 15 20
  40157  4.53452575348E-03 -1.10454347927E-03    1  2  6  9 10 12 13 14 15 17
  40158 -4.53452424205E-03  1.10468176260E-03    4  5  6  7  8  9 12 15 19 20
  40159  4.53452262668E-03 -1.10454347927E-03    1  2  5  9 10 11 13 14 16 18
  40160 -4.53452111525E-03  1.10468176260E-03    3  5  6  7  8 10 11 16 19 20
  40161  4.53451980472E-03 -1.10448646489E-03    1  2  5 10 11 14 15 16 17 18
  40162  4.53451719741E-03 -1.10454536180E-03    3  4  5  7  8 10 11 12 16 19
  40163  4.53450916626E-03 -1.10448646489E-03    1  2  6  9 12 13 15 16 17 18
  40164  4.53450655895E-03 -1.10454536180E-03    3  4  6  7  8  9 11 12 15 20
  41541  4.01944474396E-03 -6.94650253160E-04    1  2  4  9 11 12 14 15 18 19
  41542 -4.01944351563E-03  6.94873804858E-04    3  6  7  8 12 14 15 16 17 19
  41543  4.01943979641E-03 -6.94650474155E-04    1  2  4  5  6 10 13 16 17 19
  41544 -4.01943853065E-03  6.94650253160E-04    1  2  3 10 11 12 13 16 17 20
  41545 -4.01943851414E-03  6.94615530560E-04    4  5  7  8  9 10 11 14 17 20
  41546  4.01943730233E-03 -6.94873804858E-04    4  5  7  8 11 13 15 16 18 20
  41547 -4.01943382081E-03  6.94650474155E-04    1  2  3  5  6  9 14 15 18 20
  41548  4.01943253853E-03 -6.94615530560E-04    3  6  7  8  9 10 12 13 18 19
  41637 -3.99259253456E-03  1.57981918197E-03    2  3  5 10 11 12 14 15 18 19
  41638  3.99258964063E-03 -1.57982119056E-03    3  5  7 10 12 14 15 16 18 19
  41639 -3.99258834646E-03  1.57981918197E-03    1  4  6  9 11 12 13 16 17 20
  41640  3.99258545252E-03 -1.57982119056E-03    4  6  8  9 11 13 15 16 17 20
  41641 -3.99257198174E-03  1.57990156834E-03    2  3  5  6  9 11 14 16 18 19
  41642 -3.99257053527E-03  1.57990156834E-03    1  4  5  6 10 12 13 15 17 20
  41643  3.99256885623E-03 -1.58041129894E-03    3  6  7  9 10 11 14 16 18 19
