TERM-2
  1 2.1189665032403822
  2 3.4120289115775928
  3 2.3586583837926747
  4 -10.759599494603197
  5 7.7362063273694694
  6 1.1103817322976854
  7 0.87112372215785971
TERM-02
  1 2 1.3414855204827605
  1 3 0.81869695647967811
  1 4 0.59740098070535652
  1 5 -0.76296052413110993
  1 6 0.85953772604962730
  1 7 0.62398676215370386
  2 1 1.5047460123459695
  2 3 1.0020773549261406
  2 4 0.82322756702676458
  2 5 -0.59358488599943360
  2 6 1.0789432127373757
  2 7 0.64088845323576049
  3 1 0.84870295390683115
  3 2 0.94162312220180688
  3 5 -0.52197723912223259
  3 6 0.99826695670589960
  3 7 0.45816483494279114
  4 1 0.76169244597215913
  4 2 0.56704958808134565
  4 5 -1.6032065584273554
  4 6 0.29220440982940959
  4 7 -0.55047649423079596E-001
  5 1 -0.65987777947801485
  5 2 -0.42887449490531593
  5 3 -0.50373723836813222
  5 4 -1.3581651197211406
  5 6 1.5221211402002615
  5 7 -1.7933016145435867
  6 1 0.72712154868875134
  6 2 0.87831986665144013
  6 3 0.66205845768594096
  6 4 0.16808513643386383
  6 5 -0.90355697713975491
  6 7 0.39522905275851955
  7 1 0.65795065408224462
  7 2 0.53847704238803507
  7 3 0.46467896320512525
  7 4 -0.52467970889417431E-001
  7 5 -1.2199777087141053
  7 6 0.56243484845908187
TERM-uu
  1 2 -4.8426515246465280
  1 3 -3.1846859877263136
  1 4 -0.64494248328600312
  1 5 3.8878582590160811
  1 6 -1.8893689183785594
  1 7 -1.1576164123370607
  2 1 -4.8426515246465280
  2 3 -4.2983254034648422
  2 4 -1.6496829676803317
  2 5 2.7896816835928395
  2 6 -3.1028061568725742
  2 7 -2.1136908100700631
  3 1 -3.1846859877263136
  3 2 -4.2983254034648422
  3 5 4.1993772250989299
  3 6 -1.8307876706779771
  3 7 -0.88412453838074079
  4 1 -0.64494248328600312
  4 2 -1.6496829676803317
  4 5 6.8208745155133492
  4 6 1.1860294121341188
  4 7 2.0038676164228835
  5 1 3.8878582590160811
  5 2 2.7896816835928395
  5 3 4.1993772250989299
  5 4 6.8208745155133492
  5 6 5.2382306592937589
  5 7 6.2186423752635855
  6 1 -1.8893689183785594
  6 2 -3.1028061568725742
  6 3 -1.8307876706779771
  6 4 1.1860294121341188
  6 5 5.2382306592937589
  6 7 0.33953601407851403
  7 1 -1.1576164123370607
  7 2 -2.1136908100700631
  7 3 -0.88412453838074079
  7 4 2.0038676164228835
  7 5 6.2186423752635855
  7 6 0.33953601407851403
TERM-ud
  1 2 3.4445055899906207
  1 3 2.3727607619788218
  1 4 -0.12649349332750573E-001
  1 5 -3.1363903895206975
  1 6 1.1012370647341436
  1 7 0.53111426171704146
  2 1 3.4445055899906207
  2 3 3.3751903876886065
  2 4 1.0072700712995304
  2 5 -2.1287598850442850
  2 6 2.1199914667613200
  2 7 1.5493557813539871
  3 1 2.3727607619788218
  3 2 3.3751903876886065
  3 5 -3.0982613920222533
  3 6 0.98181758171454636
  3 7 0.44082840708375698
  4 1 -0.12649349332750573E-001
  4 2 1.0072700712995304
  4 5 -5.7229771630065303
  4 6 -1.3616891089348957
  4 7 -1.9651483849796745
  5 1 -3.1363903895206975
  5 2 -2.1287598850442850
  5 3 -3.0982613920222533
  5 4 -5.7229771630065303
  5 6 -4.4849001410300380
  5 7 -5.0477768766800883
  6 1 1.1012370647341436
  6 2 2.1199914667613200
  6 3 0.98181758171454636
  6 4 -1.3616891089348957
  6 5 -4.4849001410300380
  6 7 -0.81292882859953675
  7 1 0.53111426171704146
  7 2 1.5493557813539871
  7 3 0.44082840708375698
  7 4 -1.9651483849796745
  7 5 -5.0477768766800883
  7 6 -0.81292882859953675
TERM-du
  1 2 3.4445055899906207
  1 3 2.3727607619788218
  1 4 -0.12649349332750573E-001
  1 5 -3.1363903895206975
  1 6 1.1012370647341436
  1 7 0.53111426171704146
  2 1 3.4445055899906207
  2 3 3.3751903876886065
  2 4 1.0072700712995304
  2 5 -2.1287598850442850
  2 6 2.1199914667613200
  2 7 1.5493557813539871
  3 1 2.3727607619788218
  3 2 3.3751903876886065
  3 5 -3.0982613920222533
  3 6 0.98181758171454636
  3 7 0.44082840708375698
  4 1 -0.12649349332750573E-001
  4 2 1.0072700712995304
  4 5 -5.7229771630065303
  4 6 -1.3616891089348957
  4 7 -1.9651483849796745
  5 1 -3.1363903895206975
  5 2 -2.1287598850442850
  5 3 -3.0982613920222533
  5 4 -5.7229771630065303
  5 6 -4.4849001410300380
  5 7 -5.0477768766800883
  6 1 1.1012370647341436
  6 2 2.1199914667613200
  6 3 0.98181758171454636
  6 4 -1.3616891089348957
  6 5 -4.4849001410300380
  6 7 -0.81292882859953675
  7 1 0.53111426171704146
  7 2 1.5493557813539871
  7 3 0.44082840708375698
  7 4 -1.9651483849796745
  7 5 -5.0477768766800883
  7 6 -0.81292882859953675
TERM-dd
