   1   3   6   7  10  12         0.100000E+01     -0.645671E+01      0.203528E-01
   2   4   5   8   9  11        -0.100000E+01     -0.645671E+01      0.203528E-01
   2   3   5   8   9  12         0.440866E+00     -0.645998E+01      0.456131E-01
   1   4   5   8  10  11         0.440866E+00     -0.645998E+01      0.456131E-01
   2   4   5   7  10  11         0.440866E+00     -0.645998E+01      0.456131E-01
   2   3   6   8   9  11         0.440866E+00     -0.645998E+01      0.456131E-01
   1   4   6   7  10  11        -0.440866E+00     -0.645998E+01      0.456131E-01
   2   3   6   7   9  12        -0.440866E+00     -0.645998E+01      0.456131E-01
   1   3   6   8   9  12        -0.440866E+00     -0.645998E+01      0.456131E-01
   1   4   5   7  10  12        -0.440866E+00     -0.645998E+01      0.456131E-01
   2   3   5   7  10  12        -0.443698E+00     -0.645615E+01      0.448954E-01
   1   3   6   8  10  11        -0.443698E+00     -0.645615E+01      0.448954E-01
   1   4   6   8   9  11         0.443698E+00     -0.645615E+01      0.448954E-01
   2   4   5   7   9  12         0.443698E+00     -0.645615E+01      0.448954E-01
   1   2   3   6   7  12        -0.423982E+00     -0.646026E+01      0.444553E-01
   1   3   6   7   8  12        -0.423982E+00     -0.646026E+01      0.444553E-01
   1   2   4   5   8  11        -0.423982E+00     -0.646026E+01      0.444553E-01
   2   4   5   7   8  11        -0.423982E+00     -0.646026E+01      0.444553E-01
   1   6   7  10  11  12        -0.423982E+00     -0.646026E+01      0.444553E-01
   1   5   6   7  10  12        -0.423982E+00     -0.646026E+01      0.444553E-01
   2   5   8   9  11  12        -0.423982E+00     -0.646026E+01      0.444553E-01
   2   5   6   8   9  11        -0.423982E+00     -0.646026E+01      0.444553E-01
   2   3   4   5   8   9        -0.423982E+00     -0.646059E+01      0.442692E-01
   2   3   4   8   9  11        -0.423982E+00     -0.646059E+01      0.442692E-01
   1   3   4   6   7  10        -0.423982E+00     -0.646059E+01      0.442692E-01
   1   3   4   7  10  12        -0.423982E+00     -0.646059E+01      0.442692E-01
   2   4   5   9  10  11        -0.423982E+00     -0.646059E+01      0.442692E-01
   4   5   8   9  10  11        -0.423982E+00     -0.646059E+01      0.442692E-01
   1   3   6   9  10  12        -0.423982E+00     -0.646059E+01      0.442692E-01
   3   6   7   9  10  12        -0.423982E+00     -0.646059E+01      0.442692E-01
   1   2   3   7  10  12         0.421655E+00     -0.646175E+01      0.444973E-01
   1   3   6  10  11  12         0.421655E+00     -0.646175E+01      0.444973E-01
   1   3   6   7   8  10         0.421655E+00     -0.646175E+01      0.444973E-01
   3   5   6   7  10  12         0.421655E+00     -0.646175E+01      0.444973E-01
   1   2   4   8   9  11         0.421655E+00     -0.646175E+01      0.444973E-01
   2   4   5   9  11  12         0.421655E+00     -0.646175E+01      0.444973E-01
   2   4   5   7   8   9         0.421655E+00     -0.646175E+01      0.444973E-01
   4   5   6   8   9  11         0.421655E+00     -0.646175E+01      0.444973E-01
   1   2   3   4   7   8        -0.349809E+00     -0.646231E+01      0.387047E-01
   5   6   9  10  11  12        -0.349809E+00     -0.646231E+01      0.387047E-01
   1   2   3   7   8  12        -0.282399E+00     -0.645696E+01      0.584506E-01
   1   2   3   6   7   8         0.282399E+00     -0.645696E+01      0.584506E-01
   1   2   4   7   8  11         0.282399E+00     -0.645696E+01      0.584506E-01
   1   2   4   5   7   8        -0.282399E+00     -0.645696E+01      0.584506E-01
   1   5   6  10  11  12        -0.282399E+00     -0.645696E+01      0.584506E-01
   2   5   6   9  11  12         0.282399E+00     -0.645696E+01      0.584506E-01
   5   6   7  10  11  12         0.282399E+00     -0.645696E+01      0.584506E-01
   5   6   8   9  11  12        -0.282399E+00     -0.645696E+01      0.584506E-01
   1   2   3   4   7  12         0.282564E+00     -0.645125E+01      0.584689E-01
   1   3   4   6   7   8         0.282564E+00     -0.645125E+01      0.584689E-01
   1   6   9  10  11  12         0.282564E+00     -0.645125E+01      0.584689E-01
   1   2   3   4   8  11        -0.282564E+00     -0.645125E+01      0.584689E-01
   5   6   7   9  10  12         0.282564E+00     -0.645125E+01      0.584689E-01
   2   3   4   5   7   8        -0.282564E+00     -0.645125E+01      0.584689E-01
   1   2   3   4   7  10         0.282399E+00     -0.645762E+01      0.581354E-01
   1   3   4   7   8  10        -0.282399E+00     -0.645762E+01      0.581354E-01
   2   5   9  10  11  12        -0.282564E+00     -0.645125E+01      0.584689E-01
   5   6   8   9  10  11        -0.282564E+00     -0.645125E+01      0.584689E-01
   3   5   6   9  10  12        -0.282399E+00     -0.645762E+01      0.581354E-01
   1   2   3   4   8   9        -0.282399E+00     -0.645762E+01      0.581354E-01
   3   6   9  10  11  12         0.282399E+00     -0.645762E+01      0.581354E-01
   2   3   4   7   8   9         0.282399E+00     -0.645762E+01      0.581354E-01
   4   5   6   9  10  11         0.282399E+00     -0.645762E+01      0.581354E-01
   4   5   9  10  11  12        -0.282399E+00     -0.645762E+01      0.581354E-01
   1   4   5  10  11  12        -0.272393E+00     -0.645509E+01      0.616035E-01
   1   2   3   8   9  12        -0.272393E+00     -0.645509E+01      0.616035E-01
   4   5   6   7  10  11        -0.272393E+00     -0.645509E+01      0.616035E-01
   2   3   6   7   8   9        -0.272393E+00     -0.645509E+01      0.616035E-01
   2   3   6   9  11  12        -0.272393E+00     -0.645509E+01      0.616035E-01
   1   2   4   7  10  11        -0.272393E+00     -0.645509E+01      0.616035E-01
   3   5   6   8   9  12        -0.272393E+00     -0.645509E+01      0.616035E-01
   1   4   5   7   8  10        -0.272393E+00     -0.645509E+01      0.616035E-01
   1   2   4   5   7  12         0.275729E+00     -0.644739E+01      0.608011E-01
   1   4   6   7   8  11         0.275729E+00     -0.644739E+01      0.608011E-01
   1   2   3   6   8  11         0.275729E+00     -0.644739E+01      0.608011E-01
   2   3   5   7   8  12         0.275729E+00     -0.644739E+01      0.608011E-01
   1   6   8   9  11  12         0.275729E+00     -0.644739E+01      0.608011E-01
   2   5   6   7   9  12         0.275729E+00     -0.644739E+01      0.608011E-01
   2   5   7  10  11  12         0.275729E+00     -0.644739E+01      0.608011E-01
   1   5   6   8  10  11         0.275729E+00     -0.644739E+01      0.608011E-01
   1   3   4   8  10  11         0.275729E+00     -0.644790E+01      0.605038E-01
   2   3   4   5   7  10         0.275729E+00     -0.644790E+01      0.605038E-01
   2   3   5   9  10  12         0.275729E+00     -0.644790E+01      0.605038E-01
   3   6   8   9  10  11         0.275729E+00     -0.644790E+01      0.605038E-01
   2   3   4   7   9  12         0.275729E+00     -0.644790E+01      0.605038E-01
   1   3   4   6   8   9         0.275729E+00     -0.644790E+01      0.605038E-01
   1   4   6   9  10  11         0.275729E+00     -0.644790E+01      0.605038E-01
   4   5   7   9  10  12         0.275729E+00     -0.644790E+01      0.605038E-01
   1   2   6   7  11  12        -0.203151E+00     -0.646255E+01      0.569529E-01
   1   5   6   7   8  12         0.203151E+00     -0.646255E+01      0.569529E-01
   1   2   5   8  11  12         0.203151E+00     -0.646255E+01      0.569529E-01
   2   5   6   7   8  11        -0.203151E+00     -0.646255E+01      0.569529E-01
   1   3   4   9  10  12         0.203151E+00     -0.646393E+01      0.561413E-01
   2   3   4   9  10  11        -0.203151E+00     -0.646393E+01      0.561413E-01
   3   4   6   7   9  10        -0.203151E+00     -0.646393E+01      0.561413E-01
   3   4   5   8   9  10         0.203151E+00     -0.646393E+01      0.561413E-01
   1   2   4   9  11  12        -0.203626E+00     -0.645730E+01      0.553107E-01
   4   5   6   7   8   9        -0.203626E+00     -0.645730E+01      0.553107E-01
   1   2   3  10  11  12         0.203626E+00     -0.645730E+01      0.553107E-01
   3   5   6   7   8  10         0.203626E+00     -0.645730E+01      0.553107E-01
   1   2   3   6   9  12         0.204246E+00     -0.645139E+01      0.801107E-01
   1   4   5   6   7  10        -0.204246E+00     -0.645139E+01      0.801107E-01
   1   4   7  10  11  12         0.204246E+00     -0.645139E+01      0.801107E-01
