   2   3   5   7  10  11  14  16  18  19   -1.00000000000E+00  -3.83355529993E+02   3.31054814305E-02
   1   4   6   8   9  12  13  15  17  20    1.00000000000E+00  -3.83355529993E+02   3.31054814305E-02
   2   4   5   7   9  11  14  16  18  19    5.57487779768E-01  -3.83349946349E+02   5.36360389477E-02
   2   3   6   7  10  11  14  16  17  19    5.56460018794E-01  -3.83350815562E+02   5.36955123327E-02
   1   3   6   8  10  12  13  15  17  20   -5.57487779768E-01  -3.83349946349E+02   5.36360389477E-02
   1   4   5   8   9  12  13  15  18  20   -5.56460018794E-01  -3.83350815562E+02   5.36955123327E-02
   2   3   5   7  10  12  13  16  18  19    5.56460017023E-01  -3.83350818771E+02   5.36948116907E-02
   2   3   5   7  10  11  14  15  18  20    5.57508478630E-01  -3.83349931098E+02   5.36341802541E-02
   1   4   6   8   9  11  14  15  17  20   -5.56460017023E-01  -3.83350818771E+02   5.36948116907E-02
   1   4   6   8   9  12  13  16  17  19   -5.57508478630E-01  -3.83349931098E+02   5.36341802541E-02
   2   4   5   7   9  12  13  16  18  19   -5.54149258022E-01  -3.83351290934E+02   5.47201734248E-02
   2   3   6   7  10  11  14  15  17  20   -5.54149254490E-01  -3.83351142647E+02   5.47324546811E-02
   1   3   6   8  10  11  14  15  17  20    5.54149258022E-01  -3.83351290934E+02   5.47201734248E-02
   1   4   5   8   9  12  13  16  18  19    5.54149254490E-01  -3.83351142647E+02   5.47324546811E-02
   2   3   4   5   7  11  14  16  18  19    4.78680204267E-01  -3.83351390879E+02   5.26891661438E-02
   2   3   7  10  11  14  16  17  18  19    4.78614898437E-01  -3.83351175359E+02   5.27010505557E-02
   2   3   5   7  10  11  14  18  19  20   -4.78680312206E-01  -3.83351397094E+02   5.26870834517E-02
   1   3   4   6   8  12  13  15  17  20    4.78680204267E-01  -3.83351390879E+02   5.26891661438E-02
   2   3   5   7  10  13  14  16  18  19    4.78621291281E-01  -3.83351184876E+02   5.27004409670E-02
   1   4   6   8   9  12  13  17  19  20   -4.78680312206E-01  -3.83351397094E+02   5.26870834517E-02
   1   4   6   8   9  13  14  15  17  20    4.78621291281E-01  -3.83351184876E+02   5.27004409670E-02
   1   4   8   9  12  13  15  17  18  20    4.78614898437E-01  -3.83351175359E+02   5.27010505557E-02
   2   3   5   6   7  10  11  14  16  19    4.73777392978E-01  -3.83350082075E+02   5.44208323832E-02
   1   4   5   6   8   9  12  13  15  20    4.73777392978E-01  -3.83350082075E+02   5.44208323832E-02
   2   5   7   9  10  11  14  16  18  19    4.73829704872E-01  -3.83350328167E+02   5.44088309895E-02
   2   3   5   7  10  11  12  16  18  19    4.73767401082E-01  -3.83350109488E+02   5.44217130866E-02
   2   3   5   7  10  11  14  15  16  18   -4.73831121765E-01  -3.83350328164E+02   5.44083782851E-02
   1   6   8   9  10  12  13  15  17  20    4.73829704872E-01  -3.83350328167E+02   5.44088309895E-02
