1.000000000000000 1 2 3 4 5 6 7 8 9 10
-.7758497027026345E-01 1 2 3 4 5 6 7 8 11 12
-.1126375880294890 1 2 3 4 5 6 9 10 13 14
.5749240871120127E-01 1 2 3 4 5 6 8 9 11 14
.5749240871120127E-01 1 2 3 4 5 6 7 10 12 13
-.3519034466981752E-02 1 2 3 4 5 7 8 10 12 15
-.3519034466981752E-02 1 2 3 4 6 7 8 9 11 16
-.2687370192830122E-01 1 2 3 4 5 6 7 9 12 14
-.2687370192830122E-01 1 2 3 4 5 6 8 10 11 13
