1.0000000000000000 1 2 3 4 5 6 7 8 9 10
-0.73236177866797078E-001 1 2 3 4 5 6 7 8 11 12
-0.65349720671557990E-001 1 2 3 4 5 6 9 10 13 14
0.42950663383783172E-001 1 2 3 4 5 6 8 9 11 14
0.42950663383783172E-001 1 2 3 4 5 6 7 10 12 13
-0.25839391658787406E-001 1 2 3 4 5 7 8 10 12 15
-0.25839391658787406E-001 1 2 3 4 6 7 8 9 11 16
