-1.0000000000000000 1 2 3 4 5 6 7 8 9 10 11 12 13 14
0.10611914479327000 1 2 3 4 5 6 7 8 9 10 11 12 15 16
0.59623852907432003E-001 1 2 3 4 5 6 7 8 9 10 13 14 17 18
-0.43073900350120042E-001 1 2 3 4 5 6 7 8 9 10 12 13 15 18
-0.43073900350120042E-001 1 2 3 4 5 6 7 8 9 10 11 14 16 17
0.23276933796253261E-001 1 2 3 4 5 6 7 8 9 10 11 13 16 18
0.23276933796253261E-001 1 2 3 4 5 6 7 8 9 10 12 14 15 17
0.24233971065545649E-001 1 2 3 4 5 6 7 8 11 12 13 14 19 20
