   2   3   5   7  10  11  14  16  18  19   -1.00000000000E+00  -3.83338934912E+02   3.49197723175E-02
   1   4   6   8   9  12  13  15  17  20    1.00000000000E+00  -3.83338934912E+02   3.49197723175E-02
   2   4   5   7   9  11  14  16  18  19    5.49392473182E-01  -3.83348749229E+02   5.54800857820E-02
   2   3   6   7  10  11  14  16  17  19    5.49541615755E-01  -3.83348625743E+02   5.54712815098E-02
   1   3   6   8  10  12  13  15  17  20   -5.49392473182E-01  -3.83348749229E+02   5.54800857820E-02
   1   4   5   8   9  12  13  15  18  20   -5.49541615755E-01  -3.83348625743E+02   5.54712815098E-02
   2   3   5   7  10  12  13  16  18  19    5.49541614796E-01  -3.83348623111E+02   5.54711147578E-02
   2   3   5   7  10  11  14  15  18  20    5.49392470156E-01  -3.83348750649E+02   5.54802765373E-02
   1   4   6   8   9  11  14  15  17  20   -5.49541614796E-01  -3.83348623111E+02   5.54711147578E-02
   1   4   6   8   9  12  13  16  17  19   -5.49392470156E-01  -3.83348750649E+02   5.54802765373E-02
   2   4   5   7   9  12  13  16  18  19   -5.38182375937E-01  -3.83359370719E+02   5.71689431559E-02
   2   3   6   7  10  11  14  15  17  20   -5.38182373043E-01  -3.83359393298E+02   5.71671979998E-02
   1   3   6   8  10  11  14  15  17  20    5.38182375937E-01  -3.83359370719E+02   5.71689431559E-02
   1   4   5   8   9  12  13  16  18  19    5.38182373043E-01  -3.83359393298E+02   5.71671979998E-02
   2   3   4   5   7  11  14  16  18  19    4.74408731034E-01  -3.83350875140E+02   5.43690492338E-02
   2   3   7  10  11  14  16  17  18  19    4.74416783274E-01  -3.83350746224E+02   5.43646110039E-02
   2   3   5   7  10  11  14  18  19  20   -4.74408725440E-01  -3.83350875499E+02   5.43692925415E-02
   1   3   4   6   8  12  13  15  17  20    4.74408731034E-01  -3.83350875140E+02   5.43690492338E-02
   2   3   5   7  10  13  14  16  18  19    4.74416796006E-01  -3.83350739404E+02   5.43637815950E-02
   1   4   6   8   9  12  13  17  19  20   -4.74408725440E-01  -3.83350875499E+02   5.43692925415E-02
   1   4   6   8   9  13  14  15  17  20    4.74416796006E-01  -3.83350739404E+02   5.43637815950E-02
   1   4   8   9  12  13  15  17  18  20    4.74416783274E-01  -3.83350746224E+02   5.43646110039E-02
   2   3   5   6   7  10  11  14  16  19    4.69635740798E-01  -3.83349312895E+02   5.60579877673E-02
   1   4   5   6   8   9  12  13  15  20    4.69635740798E-01  -3.83349312895E+02   5.60579877673E-02
   2   5   7   9  10  11  14  16  18  19    4.69627725903E-01  -3.83349321988E+02   5.60603659634E-02
   2   3   5   7  10  11  12  16  18  19    4.69635727331E-01  -3.83349309494E+02   5.60579622302E-02
   2   3   5   7  10  11  14  15  16  18   -4.69627728970E-01  -3.83349322611E+02   5.60604990674E-02
   1   6   8   9  10  12  13  15  17  20    4.69627725903E-01  -3.83349321988E+02   5.60603659634E-02
   1   4   6   8   9  11  12  15  17  20    4.69635727331E-01  -3.83349309494E+02   5.60579622302E-02
   1   4   6   8   9  12  13  15  16  17   -4.69627728970E-01  -3.83349322611E+02   5.60604990674E-02
   2   3   4   5   7  10  11  16  18  19    3.60521201294E-01  -3.83354756082E+02   6.45878133777E-02
