1.000000000000000 1 2 3 4 5 6 7 8 9 10
-.7409659355511597E-01 1 2 3 4 5 6 7 8 11 12
-.7183847159819109E-01 1 2 3 4 5 6 9 10 13 14
.3684763518330319E-01 1 2 3 4 5 6 8 9 11 14
.3684763518330319E-01 1 2 3 4 5 6 7 10 12 13
