1.0000000000000000 1 2 3 4 5 6 7 8 9 10
-0.28521060629500286E-001 1 2 3 4 5 6 7 8 11 12
-0.34724147967411544E-001 1 2 3 4 5 6 9 10 13 14
0.22645414344089853E-001 1 2 3 4 5 6 8 9 11 14
0.22645414344089853E-001 1 2 3 4 5 6 7 10 12 13
-0.20604123955344047E-003 1 2 3 4 5 7 8 10 12 15
-0.20604123955344047E-003 1 2 3 4 6 7 8 9 11 16
