 # List of wave function amplitudes [intermediate normalization].
 (Det. Index, FCI Amp., Trial Wfn. Amp., Occupation Numbers ...)

      1  1.00000000000E+00  1.00000000000E+00    2  3  5  6  7  8  9 10 11 14
      2  1.00000000000E+00  1.00000000000E+00    1  4  5  6  7  8  9 10 12 13
      3 -9.99030150576E-01 -9.82909784499E-01    3  4  5  6  7  8  9 10 11 12
      4 -9.65435526368E-01 -9.48075236190E-01    1  2  5  6  7  8  9 10 13 14
      5  7.16573237177E-01  7.11984245071E-01    2  3  5  6  7  8  9 10 11 12
      6 -7.16573237177E-01 -7.11984245071E-01    1  4  5  6  7  8  9 10 11 12
      7 -7.09311108882E-01 -7.07258583807E-01    1  3  4  5  6  7  8  9 10 12
      8  7.09311108882E-01  7.07258583807E-01    2  3  4  5  6  7  8  9 10 11
      9  7.04041280026E-01  7.09536603664E-01    1  2  5  6  7  8  9 10 12 13
     10 -7.04041280026E-01 -7.09536603664E-01    1  2  5  6  7  8  9 10 11 14
     11 -6.97104479617E-01 -6.88420463119E-01    1  2  4  5  6  7  8  9 10 13
     12  6.97104479617E-01  6.88420463119E-01    1  2  3  5  6  7  8  9 10 14
     13 -6.72676420136E-01 -6.74541693179E-01    4  5  6  7  8  9 10 11 12 13
     14  6.72676420136E-01  6.74541693179E-01    3  5  6  7  8  9 10 11 12 14
     15  6.61373426003E-01  6.57125481458E-01    2  5  6  7  8  9 10 11 13 14
     16 -6.61373426003E-01 -6.57125481458E-01    1  5  6  7  8  9 10 12 13 14
     17  6.54839762205E-01  6.52093292274E-01    3  4  5  6  7  8  9 10 12 13
     18 -6.54839762205E-01 -6.52093292274E-01    3  4  5  6  7  8  9 10 11 14
     19  6.43556288933E-01  6.42923835323E-01    2  3  5  6  7  8  9 10 13 14
     20 -6.43556288933E-01 -6.42923835323E-01    1  4  5  6  7  8  9 10 13 14
     21  5.07643372659E-01  5.05522263399E-01    1  2  3  5  6  7  8  9 10 12
