   1   3   6   7  10  12         0.100000E+01     -0.645744E+01      0.199032E-01
   2   4   5   8   9  11        -0.100000E+01     -0.645744E+01      0.199032E-01
   2   3   5   8   9  12         0.439466E+00     -0.645785E+01      0.454347E-01
   1   4   5   8  10  11         0.439466E+00     -0.645785E+01      0.454347E-01
   2   4   5   7  10  11         0.439466E+00     -0.645785E+01      0.454347E-01
   2   3   6   8   9  11         0.439466E+00     -0.645785E+01      0.454347E-01
   1   4   6   7  10  11        -0.439466E+00     -0.645785E+01      0.454347E-01
   2   3   6   7   9  12        -0.439466E+00     -0.645785E+01      0.454347E-01
   1   3   6   8   9  12        -0.439466E+00     -0.645785E+01      0.454347E-01
   1   4   5   7  10  12        -0.439466E+00     -0.645785E+01      0.454347E-01
   2   3   5   7  10  12        -0.439600E+00     -0.645775E+01      0.454062E-01
   1   3   6   8  10  11        -0.439600E+00     -0.645775E+01      0.454062E-01
   1   4   6   8   9  11         0.439600E+00     -0.645775E+01      0.454062E-01
   2   4   5   7   9  12         0.439600E+00     -0.645775E+01      0.454062E-01
   1   2   3   6   7  12        -0.423334E+00     -0.645788E+01      0.440837E-01
   1   3   6   7   8  12        -0.423334E+00     -0.645788E+01      0.440837E-01
   1   2   4   5   8  11        -0.423334E+00     -0.645788E+01      0.440837E-01
   2   4   5   7   8  11        -0.423334E+00     -0.645788E+01      0.440837E-01
   1   6   7  10  11  12        -0.423334E+00     -0.645788E+01      0.440837E-01
   1   5   6   7  10  12        -0.423334E+00     -0.645788E+01      0.440837E-01
   2   5   8   9  11  12        -0.423334E+00     -0.645788E+01      0.440837E-01
   2   5   6   8   9  11        -0.423334E+00     -0.645788E+01      0.440837E-01
   2   3   4   5   8   9        -0.423371E+00     -0.645795E+01      0.440655E-01
   2   3   4   8   9  11        -0.423371E+00     -0.645795E+01      0.440655E-01
   1   3   4   6   7  10        -0.423371E+00     -0.645795E+01      0.440655E-01
   1   3   4   7  10  12        -0.423371E+00     -0.645795E+01      0.440655E-01
   2   4   5   9  10  11        -0.423371E+00     -0.645795E+01      0.440655E-01
   4   5   8   9  10  11        -0.423371E+00     -0.645795E+01      0.440655E-01
   1   3   6   9  10  12        -0.423371E+00     -0.645795E+01      0.440655E-01
   3   6   7   9  10  12        -0.423371E+00     -0.645795E+01      0.440655E-01
   1   2   3   7  10  12         0.423406E+00     -0.645780E+01      0.440574E-01
   1   3   6  10  11  12         0.423406E+00     -0.645780E+01      0.440574E-01
   1   3   6   7   8  10         0.423406E+00     -0.645780E+01      0.440574E-01
   3   5   6   7  10  12         0.423406E+00     -0.645780E+01      0.440574E-01
   1   2   4   8   9  11         0.423406E+00     -0.645780E+01      0.440574E-01
   2   4   5   9  11  12         0.423406E+00     -0.645780E+01      0.440574E-01
   2   4   5   7   8   9         0.423406E+00     -0.645780E+01      0.440574E-01
   4   5   6   8   9  11         0.423406E+00     -0.645780E+01      0.440574E-01
   1   2   3   4   7   8        -0.347510E+00     -0.645868E+01      0.389271E-01
   5   6   9  10  11  12        -0.347510E+00     -0.645868E+01      0.389271E-01
   1   2   3   7   8  12        -0.280005E+00     -0.645736E+01      0.586999E-01
   1   2   3   6   7   8         0.280005E+00     -0.645736E+01      0.586999E-01
   1   2   4   7   8  11         0.280005E+00     -0.645736E+01      0.586999E-01
   1   2   4   5   7   8        -0.280005E+00     -0.645736E+01      0.586999E-01
   1   5   6  10  11  12        -0.280005E+00     -0.645736E+01      0.586999E-01
   2   5   6   9  11  12         0.280005E+00     -0.645736E+01      0.586999E-01
   5   6   7  10  11  12         0.280005E+00     -0.645736E+01      0.586999E-01
   5   6   8   9  11  12        -0.280005E+00     -0.645736E+01      0.586999E-01
   1   2   3   4   7  12         0.279979E+00     -0.645730E+01      0.586874E-01
   1   3   4   6   7   8         0.279979E+00     -0.645730E+01      0.586874E-01
   1   6   9  10  11  12         0.279979E+00     -0.645730E+01      0.586874E-01
   1   2   3   4   8  11        -0.279979E+00     -0.645730E+01      0.586874E-01
   5   6   7   9  10  12         0.279979E+00     -0.645730E+01      0.586874E-01
   2   3   4   5   7   8        -0.279979E+00     -0.645730E+01      0.586874E-01
   1   2   3   4   7  10         0.279672E+00     -0.645862E+01      0.587823E-01
   1   3   4   7   8  10        -0.279672E+00     -0.645862E+01      0.587823E-01
