1.0000000000000000 1 2 3 4 5 6 7 8 9 10
-0.51671825137709210E-001 1 2 3 4 5 6 7 8 11 12
-0.66743922657320043E-001 1 2 3 4 5 6 9 10 13 14
0.35695666812621832E-001 1 2 3 4 5 6 8 9 11 14
0.35695666812621832E-001 1 2 3 4 5 6 7 10 12 13
-0.11161564545158497E-002 1 2 3 4 5 7 8 10 12 15
-0.11161564545158497E-002 1 2 3 4 6 7 8 9 11 16
-0.19602199225714007E-001 1 2 3 4 5 6 7 9 12 14
-0.19602199225714007E-001 1 2 3 4 5 6 8 10 11 13
