   2   3   5   7  10  11  14  16  18  19   -1.00000000000E+00  -3.84009733676E+02   5.96491558626E-02
   1   4   6   8   9  12  13  15  17  20    1.00000000000E+00  -3.84009733676E+02   5.96491558626E-02
   2   4   5   7   9  11  14  16  18  19    5.92190011066E-01  -3.83994367047E+02   9.22891445474E-02
   2   3   6   7  10  11  14  16  17  19    5.92190009212E-01  -3.83994367048E+02   9.22891433497E-02
   1   3   6   8  10  12  13  15  17  20   -5.92190011066E-01  -3.83994367047E+02   9.22891445474E-02
   1   4   5   8   9  12  13  15  18  20   -5.92190009212E-01  -3.83994367048E+02   9.22891433497E-02
   2   3   5   7  10  12  13  16  18  19    5.92190008478E-01  -3.83994367048E+02   9.22891440374E-02
   2   3   5   7  10  11  14  15  18  20    5.92190007528E-01  -3.83994367049E+02   9.22891420802E-02
   1   4   6   8   9  11  14  15  17  20   -5.92190008478E-01  -3.83994367048E+02   9.22891440374E-02
   1   4   6   8   9  12  13  16  17  19   -5.92190007528E-01  -3.83994367049E+02   9.22891420802E-02
   2   4   5   7   9  12  13  16  18  19   -5.94278199260E-01  -3.83996498130E+02   9.46869499183E-02
   2   3   6   7  10  11  14  15  17  20   -5.94278195436E-01  -3.83996498132E+02   9.46869508559E-02
   1   3   6   8  10  11  14  15  17  20    5.94278199260E-01  -3.83996498130E+02   9.46869499183E-02
   1   4   5   8   9  12  13  16  18  19    5.94278195436E-01  -3.83996498132E+02   9.46869508559E-02
   2   3   4   5   7  11  14  16  18  19    7.72729627504E-01  -3.83708206423E+02   7.47857516090E-02
   2   3   7  10  11  14  16  17  18  19    7.72729591595E-01  -3.83708206410E+02   7.47857531620E-02
   2   3   5   7  10  11  14  18  19  20   -7.72729618619E-01  -3.83708206418E+02   7.47857519906E-02
   1   3   4   6   8  12  13  15  17  20    7.72729627504E-01  -3.83708206423E+02   7.47857516090E-02
   2   3   5   7  10  13  14  16  18  19    7.72729612144E-01  -3.83708206417E+02   7.47857519791E-02
   1   4   6   8   9  12  13  17  19  20   -7.72729618619E-01  -3.83708206418E+02   7.47857519906E-02
   1   4   6   8   9  13  14  15  17  20    7.72729612144E-01  -3.83708206417E+02   7.47857519791E-02
   1   4   8   9  12  13  15  17  18  20    7.72729591595E-01  -3.83708206410E+02   7.47857531620E-02
   2   3   5   6   7  10  11  14  16  19    7.66361241570E-01  -3.83705021002E+02   7.63062688249E-02
   1   4   5   6   8   9  12  13  15  20    7.66361241570E-01  -3.83705021002E+02   7.63062688249E-02
   2   5   7   9  10  11  14  16  18  19    7.66361208355E-01  -3.83705020989E+02   7.63062708878E-02
   2   3   5   7  10  11  12  16  18  19    7.66361220239E-01  -3.83705020996E+02   7.63062710307E-02
   2   3   5   7  10  11  14  15  16  18   -7.66361212589E-01  -3.83705020995E+02   7.63062690075E-02
   1   6   8   9  10  12  13  15  17  20    7.66361208355E-01  -3.83705020989E+02   7.63062708878E-02
   1   4   6   8   9  11  12  15  17  20    7.66361220239E-01  -3.83705020996E+02   7.63062710307E-02
   1   4   6   8   9  12  13  15  16  17   -7.66361212589E-01  -3.83705020995E+02   7.63062690075E-02
   2   3   4   5   7  10  11  16  18  19    5.42701548297E-01  -3.83724999397E+02   8.88151406908E-02
   1   3   4   6   8   9  12  15  17  20    5.42701548297E-01  -3.83724999397E+02   8.88151406908E-02
   2   3   5   7  10  11  14  16  19  20    5.42701543654E-01  -3.83724999396E+02   8.88151412768E-02
   1   4   6   8   9  12  13  15  19  20    5.42701543654E-01  -3.83724999396E+02   8.88151412768E-02
   2   3   5   7  10  11  14  16  17  18    5.42701531144E-01  -3.83724999399E+02   8.88151417763E-02
   1   4   6   8   9  12  13  15  17  18    5.42701531144E-01  -3.83724999399E+02   8.88151417763E-02
   2   5   7  10  11  13  14  16  18  19    5.42701525699E-01  -3.83724999398E+02   8.88151439370E-02
   1   6   8   9  12  13  14  15  17  20    5.42701525699E-01  -3.83724999398E+02   8.88151439370E-02
   1   2   3   5  10  11  14  16  18  19   -5.73170351745E-01  -3.83683115704E+02   9.41282017641E-02
   3   5   7   8  10  11  14  16  18  19   -5.73170347650E-01  -3.83683115696E+02   9.41282056641E-02
   1   2   4   6   9  12  13  15  17  20   -5.73170351745E-01  -3.83683115704E+02   9.41282017641E-02
   4   6   7   8   9  12  13  15  17  20   -5.73170347650E-01  -3.83683115696E+02   9.41282056641E-02
   4   6   8   9  11  12  13  15  17  20    5.27201645104E-01  -3.83718514699E+02   9.16246465367E-02
   1   4   6   9  12  13  15  16  17  20   -5.27201634748E-01  -3.83718514695E+02   9.16246475510E-02
   3   5   7  10  11  12  14  16  18  19    5.27201645104E-01  -3.83718514699E+02   9.16246465367E-02
