TERM-2
  1 5.318491253433230
  2 5.334146418087850
  3 5.328369637691700
  4 5.318491253433230
  5 5.328369637691700
  6 5.328369637691700
  7 5.334146418087850
  8 5.328369637691700
  9 5.334146418087850
  10 5.334146418087850
TERM-02
  1 2 -1.153833309203820
  1 3 -2.374510225924630
  1 4 -2.238984339091290
  1 5 -2.794781277330690
  1 6 -2.374510225924630
  1 7 -.9934154988102570
  1 8 -2.794781277330690
  1 9 -.9934154988102570
  1 10 -1.153833309203820
  2 1 -1.153171104644350
  2 3 -1.615220582149880
  2 4 -.9899509650169690
  2 5 -.8324813675912710
  2 6 -1.157264691654680
  2 7 1.027772829924040
  2 8 -1.508982852950620
  2 10 .4503453604510937E-01
  3 1 -2.366346570905890
  3 2 -1.615446198922610
  3 4 -2.792738370272570
  3 5 -3.264064751843830
  3 6 -2.960019147794480
  3 7 -1.510788059141880
  3 8 -3.139071661905360
  3 9 -.8367887272906420
  3 10 -1.157991252037180
  4 1 -2.238984339091290
  4 2 -.9934154988102570
  4 3 -2.794781277330690
  4 5 -2.374510225924630
  4 6 -2.794781277330690
  4 7 -1.153833309203820
  4 8 -2.374510225924630
  4 9 -1.153833309203820
  4 10 -.9934154988102570
  5 1 -2.792738370272570
  5 2 -.8367887272906420
  5 3 -3.264064751843830
  5 4 -2.366346570905890
  5 6 -3.139071661905360
  5 7 -1.157991252037180
  5 8 -2.960019147794480
  5 9 -1.615446198922610
  5 10 -1.510477924228370
  6 1 -2.366346570905890
  6 2 -1.157991252037180
  6 3 -2.960019147794480
  6 4 -2.792738370272570
  6 5 -3.139071661905360
  6 7 -.8367887272906420
  6 8 -3.264064751843830
  6 9 -1.510477924228370
  6 10 -1.615446198922610
  7 1 -.9899509650169690
  7 2 1.027772829924040
  7 3 -1.508716314944320
  7 4 -1.153171104644350
  7 5 -1.157264691654680
  7 6 -.8324813675912710
  7 8 -1.615220582149880
  7 9 .4503453604510937E-01
  8 1 -2.792738370272570
  8 2 -1.510477924228370
  8 3 -3.139071661905360
  8 4 -2.366346570905890
  8 5 -2.960019147794480
  8 6 -3.264064751843830
  8 7 -1.615446198922610
  8 9 -1.157991252037180
  8 10 -.8367887272906420
  9 1 -.9899509650169690
  9 3 -.8324813675912710
  9 4 -1.153171104644350
  9 5 -1.615220582149880
  9 6 -1.508982852950620
  9 7 .4503453604510937E-01
  9 8 -1.157264691654680
  9 10 1.027772829924040
  10 1 -1.153171104644350
  10 2 .4503453604510937E-01
  10 3 -1.157264691654680
  10 4 -.9899509650169690
  10 5 -1.508982852950620
  10 6 -1.615220582149880
  10 8 -.8324813675912710
  10 9 1.027772829924040
TERM-uu
  1 2 6.725294146844710
  1 3 14.99392259788460
  1 4 13.43599113502660
  1 5 15.14138324751740
  1 6 14.99392259788460
  1 7 6.636317954117070
  1 8 15.14138324751740
  1 9 6.636317954117070
  1 10 6.725294146844710
  2 1 6.725294146844710
  2 3 8.417591401624190
  2 4 6.636317954117070
  2 5 8.173978469424540
  2 6 8.189781777599601
  2 7 -.3716182382060180
  2 8 8.364845419610930
  2 10 -.1747426663412135E-01
  3 1 14.99392259788460
  3 2 8.417591401624190
  3 4 15.14138324751740
  3 5 16.84471815000460
  3 6 16.68388023762040
  3 7 8.364543127112990
  3 8 16.76693747123410
  3 9 8.173978469424540
  3 10 8.189781777599601
  4 1 13.43599113502660
  4 2 6.636317954117070
