0.98911000000000004 1 2 3 4 5 6 7 8 9 10
-0.43718254868288661E-001 1 2 3 4 6 8 9 10 11 13
-0.43718254868288661E-001 1 2 3 4 5 7 9 10 12 14
-0.95897120466714447E-001 1 2 3 4 5 6 9 10 11 12
-0.90458906371420886E-001 1 2 3 4 7 8 9 10 13 14
0.42778348134966837E-001 1 2 3 4 6 7 9 10 12 13
0.42778348134966837E-001 1 2 3 4 5 8 9 10 11 14
