1.0000000000000000 1 2 3 4 5 6 7 8 9 10
-0.71129428927462657E-001 1 2 3 4 5 6 7 8 11 12
-0.63338279220653326E-001 1 2 3 4 5 6 9 10 13 14
0.38434911707134402E-001 1 2 3 4 5 6 8 9 11 14
0.38434911707134402E-001 1 2 3 4 5 6 7 10 12 13
-0.26579329322874632E-001 1 2 3 4 5 7 8 10 12 15
-0.26579329322874632E-001 1 2 3 4 6 7 8 9 11 16
-0.21411995558100944E-001 1 2 3 4 5 6 7 9 12 14
-0.21411995558100944E-001 1 2 3 4 5 6 8 10 11 13
